Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Downtown Norfolk,36.8500234,-76.2899071,MacArthur Center,36.84911824,-76.28789516,Shopping Mall
Downtown Norfolk,36.8500234,-76.2899071,Urban Outfitters,36.84982,-76.29062,Clothing Store
Downtown Norfolk,36.8500234,-76.2899071,Ya Ya Asian Gourmet House,36.849895000000004,-76.291041,Chinese Restaurant
Downtown Norfolk,36.8500234,-76.2899071,Sushi King,36.85114350021653,-76.28878018217173,Sushi Restaurant
Downtown Norfolk,36.8500234,-76.2899071,Luce,36.84922999151587,-76.29096854171019,Italian Restaurant
Downtown Norfolk,36.8500234,-76.2899071,Brick Anchor Brew House,36.849206125730554,-76.29099512542365,Bar
Downtown Norfolk,36.8500234,-76.2899071,Texas de Brazil,36.849629759903,-76.28927185412225,Brazilian Restaurant
Downtown Norfolk,36.8500234,-76.2899071,Apple MacArthur Center,36.8490016,-76.288493,Electronics Store
Downtown Norfolk,36.8500234,-76.2899071,Smooth: A Skin Waxing Boutique,36.84756047174697,-76.29071527689801,Cosmetics Shop
Downtown Norfolk,36.8500234,-76.2899071,The Greenhouse Kitchen,36.85102790796018,-76.28998352482681,Salad Place
Downtown Norfolk,36.8500234,-76.2899071,LUSH,36.849114171021284,-76.2874960899353,Cosmetics Shop
Downtown Norfolk,36.8500234,-76.2899071,Barnes & Noble,36.8493227246421,-76.28903074355694,Bookstore
Downtown Norfolk,36.8500234,-76.2899071,Granby Bistro & Deli,36.84873766532828,-76.29098873491427,Deli / Bodega
Downtown Norfolk,36.8500234,-76.2899071,219 American Bistro,36.848619217170366,-76.29129778745214,American Restaurant
Downtown Norfolk,36.8500234,-76.2899071,Chocollage Bakery,36.85047868530487,-76.29211957960807,Bakery
Downtown Norfolk,36.8500234,-76.2899071,Grace O'Malley's Irish Pub and Restaurant,36.848250381274596,-76.291234730476,Irish Pub
Downtown Norfolk,36.8500234,-76.2899071,Freemason Abbey Restaurant,36.851559060707885,-76.29147755775749,American Restaurant
Downtown Norfolk,36.8500234,-76.2899071,Wells Theatre,36.84902416792394,-76.29003869152449,Theater
Downtown Norfolk,36.8500234,-76.2899071,Yo Mix Frozen Yogurt Cafe,36.85112601600001,-76.28884663084759,Frozen Yogurt Shop
Downtown Norfolk,36.8500234,-76.2899071,Victoria's Secret PINK,36.849329528604315,-76.2884797677803,Lingerie Store
Downtown Norfolk,36.8500234,-76.2899071,Byrd & Baldwin Bros. Steakhouse,36.84875063862092,-76.29175482571667,Steakhouse
Downtown Norfolk,36.8500234,-76.2899071,Leone's Italian,36.852459,-76.28945,Italian Restaurant
Downtown Norfolk,36.8500234,-76.2899071,Starbucks,36.847403980628506,-76.29193962784423,Coffee Shop
Downtown Norfolk,36.8500234,-76.2899071,Lamia's Crepes,36.85131,-76.2899,Creperie
Downtown Norfolk,36.8500234,-76.2899071,Jack Brown's Beer & Burger Joint,36.84719638656796,-76.29196336389984,Burger Joint
Downtown Norfolk,36.8500234,-76.2899071,Hokkaido Sushi Bar,36.848810708881494,-76.29103341771574,Sushi Restaurant
Downtown Norfolk,36.8500234,-76.2899071,Millenium Nail Spa,36.84909308952734,-76.28939277057849,Spa
Downtown Norfolk,36.8500234,-76.2899071,Gershwin's,36.85060025859256,-76.29006096257088,Piano Bar
Downtown Norfolk,36.8500234,-76.2899071,Fitness First Health and Wellness,36.849311377762085,-76.29159834311353,Gym
Downtown Norfolk,36.8500234,-76.2899071,Granby Theater,36.85202716341557,-76.2898874413388,Nightclub
Downtown Norfolk,36.8500234,-76.2899071,Chartreuse Bistro,36.84787265934294,-76.29069872840387,French Restaurant
Downtown Norfolk,36.8500234,-76.2899071,Hot Topic,36.84935894958964,-76.28839981971028,Clothing Store
Downtown Norfolk,36.8500234,-76.2899071,Starbucks,36.849168,-76.28897574,Coffee Shop
Downtown Norfolk,36.8500234,-76.2899071,Tap It Local,36.84905498475,-76.29077345075179,Bar
Downtown Norfolk,36.8500234,-76.2899071,Bath & Body Works,36.84910591288042,-76.28784842399982,Cosmetics Shop
Downtown Norfolk,36.8500234,-76.2899071,Saffron Indian Bistro,36.85152013014716,-76.28863278651842,Indian Restaurant
Downtown Norfolk,36.8500234,-76.2899071,Johnny Rockets,36.849361550736525,-76.28900653640682,Burger Joint
Downtown Norfolk,36.8500234,-76.2899071,Victoria's Secret,36.849421,-76.288311,Lingerie Store
Downtown Norfolk,36.8500234,-76.2899071,Williams-Sonoma,36.84902792132205,-76.2875676778452,Kitchen Supply Store
Downtown Norfolk,36.8500234,-76.2899071,Looney Tunes Play Port,36.84955387117851,-76.2890936017223,Playground
Downtown Norfolk,36.8500234,-76.2899071,456 Fish,36.85253558296067,-76.28900196624544,Seafood Restaurant
Downtown Norfolk,36.8500234,-76.2899071,Massage Envy - Norfolk,36.85159561791296,-76.28823406068477,Spa
Downtown Norfolk,36.8500234,-76.2899071,Banana Republic,36.848824,-76.287504,Clothing Store
Downtown Norfolk,36.8500234,-76.2899071,Regal Macarthur Center & RPX,36.849495,-76.289399,Movie Theater
Downtown Norfolk,36.8500234,-76.2899071,Monastery Restaurant,36.85243403139898,-76.28943483560779,Eastern European Restaurant
Downtown Norfolk,36.8500234,-76.2899071,Panavoir,36.85061631580947,-76.28706503321969,Food Truck
Downtown Norfolk,36.8500234,-76.2899071,Rama Garden Thai Cuisine,36.8522915391088,-76.2893838562484,Thai Restaurant
Downtown Norfolk,36.8500234,-76.2899071,Benny Damato's,36.84729287274202,-76.29197658982349,Pizza Place
Downtown Norfolk,36.8500234,-76.2899071,Auntie Anne's,36.84938051069678,-76.28890919837505,Snack Place
Downtown Norfolk,36.8500234,-76.2899071,TCC Roper Performing Arts Center,36.85071047008903,-76.2899432225632,College Arts Building
Downtown Norfolk,36.8500234,-76.2899071,H&M,36.84965504895294,-76.28920058301162,Clothing Store
Downtown Norfolk,36.8500234,-76.2899071,General Douglas MacArthur Memorial Museum,36.84740465842103,-76.2889380666625,History Museum
Downtown Norfolk,36.8500234,-76.2899071,Harry & David,36.84923423090358,-76.28831225152436,Gourmet Shop
Downtown Norfolk,36.8500234,-76.2899071,Hell's Kitchen,36.84696631277725,-76.29196474473079,American Restaurant
Downtown Norfolk,36.8500234,-76.2899071,"Glass Light Hotel & Gallery, Autograph Collection",36.8480639,-76.2916827,Hotel
Downtown Norfolk,36.8500234,-76.2899071,Zumiez,36.848954,-76.288249,Clothing Store
Downtown Norfolk,36.8500234,-76.2899071,The Barrel Room,36.8522247469806,-76.28938666155149,Bar
Downtown Norfolk,36.8500234,-76.2899071,Famous Uncle Al's Hotdogs,36.84761129658659,-76.29161598589553,American Restaurant
Downtown Norfolk,36.8500234,-76.2899071,SEPHORA,36.849094,-76.287426,Cosmetics Shop
Downtown Norfolk,36.8500234,-76.2899071,The Vineyards Trattoria and Pizzeria,36.84755974923703,-76.29160162357375,Italian Restaurant
Downtown Norfolk,36.8500234,-76.2899071,Virginia Arts Festival,36.85144932978504,-76.28647933169007,Office
Downtown Norfolk,36.8500234,-76.2899071,Yankee Candle,36.849098002310654,-76.28775727356673,Gift Shop
Downtown Norfolk,36.8500234,-76.2899071,GNC,36.848954,-76.288249,Supplement Shop
Downtown Norfolk,36.8500234,-76.2899071,Express,36.8490148,-76.2884434,Clothing Store
Downtown Norfolk,36.8500234,-76.2899071,Gymboree,36.84911778211944,-76.28774373988432,Kids Store
Downtown Norfolk,36.8500234,-76.2899071,American Eagle Store,36.849123,-76.288055,Clothing Store
Downtown Norfolk,36.8500234,-76.2899071,Lids,36.84940607417791,-76.28798961639404,Accessories Store
Downtown Norfolk,36.8500234,-76.2899071,Domino's Pizza,36.851872897527535,-76.28926326336114,Pizza Place
Downtown Norfolk,36.8500234,-76.2899071,Fossil,36.848954,-76.288249,Accessories Store
Downtown Norfolk,36.8500234,-76.2899071,The Children's Place,36.848954,-76.288249,Kids Store
Downtown Norfolk,36.8500234,-76.2899071,GameStop,36.84885323454807,-76.28695651648556,Video Game Store
Downtown Norfolk,36.8500234,-76.2899071,Plaza Azteca,36.85161882127836,-76.28962924237128,Mexican Restaurant
Downtown Norfolk,36.8500234,-76.2899071,PacSun,36.84889095020831,-76.28747463226318,Clothing Store
Downtown Norfolk,36.8500234,-76.2899071,Sweet Teas,36.851582116835594,-76.28962491083412,Southern / Soul Food Restaurant
Downtown Norfolk,36.8500234,-76.2899071,ALDO,36.849181,-76.288005,Shoe Store
Downtown Norfolk,36.8500234,-76.2899071,Mrs. Fields,36.84879999007331,-76.28681161198878,Bakery
Downtown Norfolk,36.8500234,-76.2899071,Michael Kors,36.8488426,-76.2869644,Accessories Store
Downtown Norfolk,36.8500234,-76.2899071,francesca's,36.8489344,-76.2877514,Boutique
Downtown Norfolk,36.8500234,-76.2899071,Kay Jewelers,36.8488214,-76.2880972,Jewelry Store
Downtown Norfolk,36.8500234,-76.2899071,Chili's Grill & Bar,36.8491811,-76.2880058,Tex-Mex Restaurant
Downtown Norfolk,36.8500234,-76.2899071,Journeys,36.848954,-76.288249,Shoe Store
Downtown Norfolk,36.8500234,-76.2899071,Justice,36.848829819543575,-76.28785983838185,Kids Store
Downtown Norfolk,36.8500234,-76.2899071,AT&T,36.852932851382,-76.29003068974977,Mobile Phone Shop
Downtown Norfolk,36.8500234,-76.2899071,Bobbie B's Deli,36.85202049593396,-76.28942352402562,Deli / Bodega
Downtown Norfolk,36.8500234,-76.2899071,Fahrenheit,36.85217098811033,-76.28936135172515,Bar
Downtown Norfolk,36.8500234,-76.2899071,Scotty Quixx,36.85208536673475,-76.28915861945814,Nightclub
Downtown Norfolk,36.8500234,-76.2899071,Abercrombie & Fitch,36.848955,-76.288134,Clothing Store
Downtown Norfolk,36.8500234,-76.2899071,Baxter's,36.852883259925285,-76.28894059744194,Sports Bar
Downtown Norfolk,36.8500234,-76.2899071,Buffalo Wild Wings,36.85141287820904,-76.28833562135696,Wings Joint
Downtown Norfolk,36.8500234,-76.2899071,BAXTER'S VIP LOUNGE,36.85287921841601,-76.2890349183179,Nightclub
Downtown Norfolk,36.8500234,-76.2899071,Norfolk Grille,36.85274887084961,-76.29151916503906,American Restaurant
Downtown Norfolk,36.8500234,-76.2899071,House of Hoops by Foot Locker,36.84897683980681,-76.28801661242119,Shoe Store
Downtown Norfolk,36.8500234,-76.2899071,Burger King,36.84916903640981,-76.28804591057748,Fast Food Restaurant
Downtown Norfolk,36.8500234,-76.2899071,Hunter House Victorian Museum,36.852309000000005,-76.292582,Museum
Downtown Norfolk,36.8500234,-76.2899071,Bibliophile Books,36.852958212017974,-76.29226836270068,Bookstore
Estabrook,36.8795919,-76.24660570000002,Georges Seafood,36.878293,-76.250524,Seafood Restaurant
Estabrook,36.8795919,-76.24660570000002,Mc P's,36.8817024230957,-76.24711608886719,Pub
Estabrook,36.8795919,-76.24660570000002,Maury Kroll Lock & Safe Service,36.8789314,-76.24995919999999,Business Service
Fort Norfolk,36.8569982,-76.30438509999998,757 CrAvE,36.85750529585561,-76.30395344084219,Café
Fort Norfolk,36.8569982,-76.30438509999998,Fort Norfolk,36.856443,-76.306023,Museum
Fort Norfolk,36.8569982,-76.30438509999998,USCGC Harriet Lane,36.858237006906954,-76.30662736668204,Harbor / Marina
Freemason District,36.8521831,-76.29314609999999,YMCA,36.85291682798511,-76.29391584288585,Gym
Freemason District,36.8521831,-76.29314609999999,Residence Inn by Marriott Norfolk Downtown,36.8538384,-76.2914165,Hotel
Freemason District,36.8521831,-76.29314609999999,Cure Coffeehouse and Brasserie,36.8530425749754,-76.29604235464411,Coffee Shop
Freemason District,36.8521831,-76.29314609999999,Freemason Abbey Restaurant,36.851559060707885,-76.29147755775749,American Restaurant
Freemason District,36.8521831,-76.29314609999999,Hummingbird Macarons & Desserts,36.852996000000005,-76.29616899999999,Bakery
Freemason District,36.8521831,-76.29314609999999,The Grilled Cheese Bistro,36.851086,-76.290225,Sandwich Place
Freemason District,36.8521831,-76.29314609999999,aLatté Cafe,36.85055383486499,-76.29018679255682,Café
Freemason District,36.8521831,-76.29314609999999,Chocollage Bakery,36.85047868530487,-76.29211957960807,Bakery
Freemason District,36.8521831,-76.29314609999999,The Pagoda & Oriental Garden,36.84978101842136,-76.29480277796394,Park
Freemason District,36.8521831,-76.29314609999999,Ya Ya Asian Gourmet House,36.849895000000004,-76.291041,Chinese Restaurant
Freemason District,36.8521831,-76.29314609999999,The NorVa,36.85027437776252,-76.28958089887597,Music Venue
Freemason District,36.8521831,-76.29314609999999,Urban Outfitters,36.84982,-76.29062,Clothing Store
Freemason District,36.8521831,-76.29314609999999,Chrysler Museum of Art Glass Studio,36.8553359308372,-76.29223079276571,Art Gallery
Freemason District,36.8521831,-76.29314609999999,Leone's Italian,36.852459,-76.28945,Italian Restaurant
Freemason District,36.8521831,-76.29314609999999,The Greenhouse Kitchen,36.85102790796018,-76.28998352482681,Salad Place
Freemason District,36.8521831,-76.29314609999999,Luce,36.84922999151587,-76.29096854171019,Italian Restaurant
Freemason District,36.8521831,-76.29314609999999,Granby Theater,36.85202716341557,-76.2898874413388,Nightclub
Freemason District,36.8521831,-76.29314609999999,Brick Anchor Brew House,36.849206125730554,-76.29099512542365,Bar
Freemason District,36.8521831,-76.29314609999999,Omar's Carriage House,36.85274367805646,-76.2942168441808,New American Restaurant
Freemason District,36.8521831,-76.29314609999999,Lamia's Crepes,36.85131,-76.2899,Creperie
Freemason District,36.8521831,-76.29314609999999,456 Fish,36.85253558296067,-76.28900196624544,Seafood Restaurant
Freemason District,36.8521831,-76.29314609999999,Monastery Restaurant,36.85243403139898,-76.28943483560779,Eastern European Restaurant
Freemason District,36.8521831,-76.29314609999999,Gershwin's,36.85060025859256,-76.29006096257088,Piano Bar
Freemason District,36.8521831,-76.29314609999999,Rama Garden Thai Cuisine,36.8522915391088,-76.2893838562484,Thai Restaurant
Freemason District,36.8521831,-76.29314609999999,Fitness First Health and Wellness,36.849311377762085,-76.29159834311353,Gym
Freemason District,36.8521831,-76.29314609999999,Yo Mix Frozen Yogurt Cafe,36.85112601600001,-76.28884663084759,Frozen Yogurt Shop
Freemason District,36.8521831,-76.29314609999999,TCC Roper Performing Arts Center,36.85071047008903,-76.2899432225632,College Arts Building
Freemason District,36.8521831,-76.29314609999999,The Barrel Room,36.8522247469806,-76.28938666155149,Bar
Freemason District,36.8521831,-76.29314609999999,Voila International Cuisine,36.852996000000005,-76.29616899999999,French Restaurant
Freemason District,36.8521831,-76.29314609999999,The D'Art Center,36.855429,-76.291806,Art Gallery
Freemason District,36.8521831,-76.29314609999999,AT&T,36.852932851382,-76.29003068974977,Mobile Phone Shop
Freemason District,36.8521831,-76.29314609999999,Domino's Pizza,36.851872897527535,-76.28926326336114,Pizza Place
Freemason District,36.8521831,-76.29314609999999,Plaza Azteca,36.85161882127836,-76.28962924237128,Mexican Restaurant
Freemason District,36.8521831,-76.29314609999999,Sweet Teas,36.851582116835594,-76.28962491083412,Southern / Soul Food Restaurant
Freemason District,36.8521831,-76.29314609999999,Norfolk Grille,36.85274887084961,-76.29151916503906,American Restaurant
Freemason District,36.8521831,-76.29314609999999,Bobbie B's Deli,36.85202049593396,-76.28942352402562,Deli / Bodega
Freemason District,36.8521831,-76.29314609999999,Fahrenheit,36.85217098811033,-76.28936135172515,Bar
Freemason District,36.8521831,-76.29314609999999,Baxter's,36.852883259925285,-76.28894059744194,Sports Bar
Freemason District,36.8521831,-76.29314609999999,Scotty Quixx,36.85208536673475,-76.28915861945814,Nightclub
Freemason District,36.8521831,-76.29314609999999,BAXTER'S VIP LOUNGE,36.85287921841601,-76.2890349183179,Nightclub
Freemason District,36.8521831,-76.29314609999999,Hunter House Victorian Museum,36.852309000000005,-76.292582,Museum
Freemason District,36.8521831,-76.29314609999999,Bibliophile Books,36.852958212017974,-76.29226836270068,Bookstore
Freemason District,36.8521831,-76.29314609999999,Norfolk Boat Club,36.85218049831297,-76.2960725244995,Harbor / Marina
Freemason District,36.8521831,-76.29314609999999,Shady Grove Marketplace,36.85272775068564,-76.29606180536557,Grocery Store
Freemason District,36.8521831,-76.29314609999999,The Restaurant at Four Eleven York,36.85328870942066,-76.29644528031349,New American Restaurant
Freemason District,36.8521831,-76.29314609999999,Wisconsin Square,36.848829620812694,-76.29443447151114,Park
Ghent,36.864525,-76.29985719999998,Peck & Pour,36.86691070732625,-76.29840347784169,Wings Joint
Ghent,36.864525,-76.29985719999998,The Public House,36.86566388351446,-76.29908039389821,Gastropub
Ghent,36.864525,-76.29985719999998,Fair Grounds Coffee,36.86750484816014,-76.29859463336527,Coffee Shop
Ghent,36.864525,-76.29985719999998,Starbucks,36.86716318719772,-76.29826762056949,Coffee Shop
Ghent,36.864525,-76.29985719999998,Stockley Gardens,36.86137912233949,-76.29788415013462,Park
Ghent,36.864525,-76.29985719999998,Colley Cantina,36.867011894901566,-76.29833492453379,Taco Place
Ghent,36.864525,-76.29985719999998,AT&T,36.86674154862061,-76.29829846323901,Mobile Phone Shop
Ghent,36.864525,-76.29985719999998,Kelly's Tavern,36.867679618647415,-76.29805731223553,American Restaurant
Ghent,36.864525,-76.29985719999998,Red Dog Saloon,36.86767130233692,-76.29814702592537,Bar
Ghent,36.864525,-76.29985719999998,Sandwich Box,36.864076000000004,-76.300476,Sandwich Place
Ghent,36.864525,-76.29985719999998,Body & Soul Pilates,36.864986,-76.30191500000001,Pilates Studio
Ghent,36.864525,-76.29985719999998,Texture of Ghent,36.867523,-76.298598,Gift Shop
Ghent,36.864525,-76.29985719999998,Colley Discount Pharmacy,36.867746000000004,-76.298338,Pharmacy
Ghent,36.864525,-76.29985719999998,Hall's Shoe Repair,36.867681,-76.29783,Shoe Repair
Highland Park,36.885357,-76.29859410000002,Perfectly Frank,36.88443930183279,-76.30014967361657,Hot Dog Joint
Highland Park,36.885357,-76.29859410000002,Chartway Arena at The Ted Constant Convocation Center,36.88392283060608,-76.30133091688404,College Basketball Court
Highland Park,36.885357,-76.29859410000002,LeGrand Kitchen,36.885599031331516,-76.29511743799638,Bistro
Highland Park,36.885357,-76.29859410000002,Cogans Pizza,36.884154817869955,-76.29518128880494,Pizza Place
Highland Park,36.885357,-76.29859410000002,Sam's Texas Sub Shop,36.88385570145976,-76.29508589111497,Sandwich Place
Highland Park,36.885357,-76.29859410000002,La Herradura,36.883298804275604,-76.30004568972106,Mexican Restaurant
Highland Park,36.885357,-76.29859410000002,Del Vecchios,36.8865862,-76.3022471,Pizza Place
Highland Park,36.885357,-76.29859410000002,starving artist cafe,36.884785,-76.294655,Café
Highland Park,36.885357,-76.29859410000002,Panera Bread,36.882445327152205,-76.2999058699695,Sandwich Place
Highland Park,36.885357,-76.29859410000002,Jimmy John's,36.88270976887137,-76.30004878425254,Sandwich Place
Highland Park,36.885357,-76.29859410000002,Raising Cane's Chicken Fingers,36.88226926881417,-76.30025890886868,Fried Chicken Joint
Highland Park,36.885357,-76.29859410000002,Chipotle Mexican Grill,36.88670823426071,-76.30231328308582,Burrito Place
Highland Park,36.885357,-76.29859410000002,Mojo Bones ODU,36.88502028013242,-76.30016037863702,BBQ Joint
Highland Park,36.885357,-76.29859410000002,Domino's Pizza,36.88459201748232,-76.30002543988115,Pizza Place
Highland Park,36.885357,-76.29859410000002,No 7 Chinese Fast Food,36.886611,-76.301734,Chinese Restaurant
Highland Park,36.885357,-76.29859410000002,Zero's Subs,36.883869218248705,-76.30020068555238,Sandwich Place
Highland Park,36.885357,-76.29859410000002,SpringHill Suites by Marriott Norfolk Old Dominion University,36.8850056,-76.3020612,Hotel
Highland Park,36.885357,-76.29859410000002,7-Eleven,36.8868400981707,-76.3017433843228,Convenience Store
Highland Park,36.885357,-76.29859410000002,Sobo Pizza Kitchen & Ale House,36.88458230996116,-76.30022087564585,Pizza Place
Highland Park,36.885357,-76.29859410000002,P.O.D. Market - Village,36.884299,-76.300453,Grocery Store
Highland Park,36.885357,-76.29859410000002,Osaka Ramen & Sushi,36.883811,-76.300147,Japanese Restaurant
Highland Park,36.885357,-76.29859410000002,University Village Gym,36.883101822517716,-76.30007314234174,College Gym
Highland Park,36.885357,-76.29859410000002,Old Dominion University Theater,36.885735284655674,-76.30186234114454,Theater
Highland Park,36.885357,-76.29859410000002,Hoyts Luncheonette,36.884251,-76.294807,Restaurant
Highland Park,36.885357,-76.29859410000002,Pjs 19th Hole,36.88457119317335,-76.29463370113113,Speakeasy
Highland Park,36.885357,-76.29859410000002,Colley Avenue Copies and Graphics,36.883410999999995,-76.29525500000001,Paper / Office Supplies Store
Highland Park,36.885357,-76.29859410000002,Barry Art Museum,36.883095,-76.302009,Art Museum
Huntersville,36.86237,-76.2763291,Huntersville Rec Center,36.85975117455645,-76.27507397960277,Pool
Ingleside,36.8487589,-76.2360497,Ingleside Park,36.85149327819781,-76.23727250070105,Park
Kensington,36.8747997,-76.29859410000002,The Fresh Market,36.872401,-76.298283,Grocery Store
Kensington,36.8747997,-76.29859410000002,Mermaid Factory,36.871911,-76.29889,Arts & Crafts Store
Kensington,36.8747997,-76.29859410000002,Streats,36.871771946629174,-76.2986844485054,New American Restaurant
Kensington,36.8747997,-76.29859410000002,Tap House Grill at Ghent,36.872018452206774,-76.29964841738618,Bar
Kensington,36.8747997,-76.29859410000002,Small's Smokehouse + Oyster Bar,36.87715974333738,-76.30181760689493,BBQ Joint
Kensington,36.8747997,-76.29859410000002,Virginia ABC Store,36.87285489041154,-76.29639881615525,Liquor Store
