Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Brooklyn,35.220104600000006,-80.84193069999998,Courtyard by Marriott Charlotte City Center,35.225625,-80.8450295,Hotel
Brooklyn,35.220104600000006,-80.84193069999998,The Sandwich Club,35.22368903430491,-80.84656616541103,Sandwich Place
Brooklyn,35.220104600000006,-80.84193069999998,Coastal Kitchen,35.22405943597316,-80.8437749711456,American Restaurant
Brooklyn,35.220104600000006,-80.84193069999998,Fuel Pizza Cafe,35.22342146832317,-80.84645191352006,Pizza Place
Brooklyn,35.220104600000006,-80.84193069999998,The Firebird (Disco Chicken),35.224621549740284,-80.84693986125227,Sculpture Garden
Brooklyn,35.220104600000006,-80.84193069999998,Starbucks,35.22226540887015,-80.84512456835853,Coffee Shop
Brooklyn,35.220104600000006,-80.84193069999998,Evoke,35.21743504668008,-80.83853449771927,Steakhouse
Brooklyn,35.220104600000006,-80.84193069999998,Bechtler Museum of Modern Art,35.22430718860487,-80.84753879200446,Art Museum
Brooklyn,35.220104600000006,-80.84193069999998,Sheraton Charlotte Hotel,35.2169956,-80.8391291,Hotel
Brooklyn,35.220104600000006,-80.84193069999998,The UPS Store,35.222944648268914,-80.84598499140168,Shipping Store
Brooklyn,35.220104600000006,-80.84193069999998,Buffalo Wild Wings,35.221342,-80.843419,Wings Joint
Brooklyn,35.220104600000006,-80.84193069999998,Einstein Bros Bagels,35.222021,-80.844974,Bagel Shop
Brooklyn,35.220104600000006,-80.84193069999998,City Lights Rooftop Bar,35.21730756077336,-80.83871176981873,Cocktail Bar
Brooklyn,35.220104600000006,-80.84193069999998,Bojangles' Famous Chicken 'n Biscuits,35.221936,-80.8448938,Fast Food Restaurant
Brooklyn,35.220104600000006,-80.84193069999998,Avis Car Rental,35.223915,-80.843677,Rental Car Location
Brooklyn,35.220104600000006,-80.84193069999998,Hertz,35.221596000000005,-80.847656,Rental Car Location
Brooklyn,35.220104600000006,-80.84193069999998,Sbarro,35.224015970031246,-80.8447767850733,Pizza Place
Brooklyn,35.220104600000006,-80.84193069999998,Gym @ Westin Charlotte,35.22198125220736,-80.84698523029923,Gym
Brooklyn,35.220104600000006,-80.84193069999998,Fujo Uptown Bistro,35.22434865715833,-80.84434888856175,Sushi Restaurant
Brooklyn,35.220104600000006,-80.84193069999998,The Tavern,35.219293527304615,-80.84957217905263,Bar
Brooklyn,35.220104600000006,-80.84193069999998,College Place Restaurant,35.22412343813064,-80.8449571137391,American Restaurant
Brooklyn,35.220104600000006,-80.84193069999998,UltraSwim Swim MAC,35.21768075054117,-80.8397626876831,Gym Pool
Brooklyn,35.220104600000006,-80.84193069999998,Sheraton Fitness,35.217358655191674,-80.83854924159344,Gym
Brooklyn,35.220104600000006,-80.84193069999998,Sheraton Charlotte Hotel Pool,35.2168083190918,-80.83826446533203,Pool
Brooklyn,35.220104600000006,-80.84193069999998,Craft City Social Club,35.2168083190918,-80.83826446533203,Hotel Bar
Brooklyn,35.220104600000006,-80.84193069999998,ReFRESH @ The Sheraton Hotel,35.2168083190918,-80.83826446533203,Hotel
Brooklyn,35.220104600000006,-80.84193069999998,Brazz Carvery & Brazilian Steakhouse,35.223684721706405,-80.84680538412626,Brazilian Restaurant
Brooklyn,35.220104600000006,-80.84193069999998,Westin - Grand Ballroom,35.222014213481295,-80.84775899312648,Hotel
Brooklyn,35.220104600000006,-80.84193069999998,Joe And Nosh,35.21691208892684,-80.84791579530673,Coffee Shop
Brooklyn,35.220104600000006,-80.84193069999998,YMCA Yoga Studio,35.217859792821834,-80.84869190941922,Yoga Studio
Chantilly,35.2121282,-80.8087103,Chantilly Park,35.207347144783796,-80.80880497341411,Park
Chantilly,35.2121282,-80.8087103,Chantilly,35.216377542637,-80.81207137946663,Nightclub
Chantilly,35.2121282,-80.8087103,Bay St,35.21119867965096,-80.80659727287153,Nightlife Spot
Chantilly,35.2121282,-80.8087103,Hostel Haus,35.211917877197266,-80.81285095214844,Arcade
Chantilly,35.2121282,-80.8087103,Grinning Mule,35.2125,-80.801895,American Restaurant
Uptown Charlotte,35.2272302,-80.8460822,Romare Bearden Park,35.226926552136746,-80.84768496859488,Park
Uptown Charlotte,35.2272302,-80.8460822,Not Just Coffee,35.226891343243366,-80.84612588431538,Café
Uptown Charlotte,35.2272302,-80.8460822,Ruth's Chris Steak House,35.22615835537083,-80.84515392780304,Steakhouse
Uptown Charlotte,35.2272302,-80.8460822,Courtyard Hooligans,35.22602085767652,-80.84685701744027,Sports Bar
Uptown Charlotte,35.2272302,-80.8460822,Zablong Peculiar Pizza,35.22595511512577,-80.8467939313057,Pizza Place
Uptown Charlotte,35.2272302,-80.8460822,Belfast Mill Irish Pub,35.226058918877904,-80.8468343674005,Pub
Uptown Charlotte,35.2272302,-80.8460822,Jimmy John's,35.22590926110885,-80.84580566897158,Sandwich Place
Uptown Charlotte,35.2272302,-80.8460822,Vapiano,35.226234166101676,-80.84412438023452,Italian Restaurant
Uptown Charlotte,35.2272302,-80.8460822,La Belle Helene,35.22528297310301,-80.84565860255053,French Restaurant
Uptown Charlotte,35.2272302,-80.8460822,Mellow Mushroom,35.2258943,-80.8477937,Pizza Place
Uptown Charlotte,35.2272302,-80.8460822,Rhino Market & Deli,35.22564428270718,-80.84784297722862,Deli / Bodega
Uptown Charlotte,35.2272302,-80.8460822,Kimpton Tryon Park Hotel,35.225820810865045,-80.84607868161794,Hotel
Uptown Charlotte,35.2272302,-80.8460822,Morton's The Steakhouse,35.228637352750084,-80.84530363558196,Steakhouse
Uptown Charlotte,35.2272302,-80.8460822,Haymaker,35.22735014019413,-80.84729451144412,American Restaurant
Uptown Charlotte,35.2272302,-80.8460822,Truist Field,35.2282770704559,-80.84949374198914,Baseball Stadium
Uptown Charlotte,35.2272302,-80.8460822,Chima Brazilian Steakhouse,35.226259,-80.843737,Steakhouse
Uptown Charlotte,35.2272302,-80.8460822,Hazelnuts Creperie,35.226509958342255,-80.84447703166754,Creperie
Uptown Charlotte,35.2272302,-80.8460822,Queen City Bites and Crafts,35.22589427234826,-80.84673685396436,Hot Dog Joint
Uptown Charlotte,35.2272302,-80.8460822,Knight Theater,35.22441516682533,-80.84774283137628,Theater
Uptown Charlotte,35.2272302,-80.8460822,RUSH by Rush Espresso,35.225753315658814,-80.84654358993602,Coffee Shop
Uptown Charlotte,35.2272302,-80.8460822,Valhalla Pub & Eatery,35.22618295633496,-80.8470102904441,Pub
Uptown Charlotte,35.2272302,-80.8460822,Que Onda Tacos + Tequila,35.22921268469202,-80.84551693572108,Mexican Restaurant
Uptown Charlotte,35.2272302,-80.8460822,Uncle Maddio's Pizza,35.225999,-80.843157,Pizza Place
Uptown Charlotte,35.2272302,-80.8460822,Blumenthal Performing Arts Center,35.22792953956913,-80.84195071274344,Performing Arts Venue
Uptown Charlotte,35.2272302,-80.8460822,Coco and the Director,35.22768360609232,-80.84354843212633,Restaurant
Uptown Charlotte,35.2272302,-80.8460822,The Capital Grille,35.22821596511468,-80.84197405615006,American Restaurant
Uptown Charlotte,35.2272302,-80.8460822,Pie in the Sky Pizza,35.225581406087144,-80.8463416216883,Pizza Place
Uptown Charlotte,35.2272302,-80.8460822,Latta Arcade,35.225811232041124,-80.84660735918338,Shopping Mall
Uptown Charlotte,35.2272302,-80.8460822,Charlotte Athletic Club: Trade & Tryon,35.226237988641934,-80.84289675731058,Gym / Fitness Center
Uptown Charlotte,35.2272302,-80.8460822,5 Church,35.2286247,-80.8430902,New American Restaurant
Uptown Charlotte,35.2272302,-80.8460822,Merchant & Trade,35.226369793436284,-80.8465609812149,Cocktail Bar
Uptown Charlotte,35.2272302,-80.8460822,Eddie V's Prime Seafood,35.226874574535124,-80.84325993312943,Seafood Restaurant
Uptown Charlotte,35.2272302,-80.8460822,Belk Theater,35.2277106677568,-80.84166327548685,Concert Hall
Uptown Charlotte,35.2272302,-80.8460822,Johnny Burrito,35.224705541571545,-80.84474435120461,Burrito Place
Uptown Charlotte,35.2272302,-80.8460822,Murphy's Kitchen & Tap,35.2302316,-80.8472117,Irish Pub
Uptown Charlotte,35.2272302,-80.8460822,Mint Museum UPTOWN,35.224352059252205,-80.84819456282428,Art Museum
Uptown Charlotte,35.2272302,-80.8460822,Emerson Joseph,35.226049478423356,-80.84469205823395,Salon / Barbershop
Uptown Charlotte,35.2272302,-80.8460822,Childress Klein YMCA,35.223675,-80.84452610000001,Gym
Uptown Charlotte,35.2272302,-80.8460822,Mimosa Grill,35.22498077623014,-80.84595764506925,American Restaurant
Uptown Charlotte,35.2272302,-80.8460822,Aria Tuscan Grill,35.22661542645824,-80.84231735380716,Italian Restaurant
Uptown Charlotte,35.2272302,-80.8460822,Hasaki Grill & Sushi,35.22557875002771,-80.84818216795017,Japanese Restaurant
Uptown Charlotte,35.2272302,-80.8460822,Cowbell Burger & Bar,35.2283706749389,-80.84219607653625,Burger Joint
Uptown Charlotte,35.2272302,-80.8460822,Which Wich Uptown,35.226411912813596,-80.84284096144489,Sandwich Place
Uptown Charlotte,35.2272302,-80.8460822,Stoke,35.22805695575986,-80.84347536770582,Restaurant
Uptown Charlotte,35.2272302,-80.8460822,The Punch Room,35.22635447916386,-80.84174681535497,Hotel Bar
Uptown Charlotte,35.2272302,-80.8460822,Basil Thai Cuisine,35.228940919235875,-80.84280568291942,Thai Restaurant
Uptown Charlotte,35.2272302,-80.8460822,Charlotte Marriott City Center,35.22793089328217,-80.84357142448425,Hotel
Uptown Charlotte,35.2272302,-80.8460822,Dandelion Market,35.2286559557103,-80.8424793686398,Tapas Restaurant
Uptown Charlotte,35.2272302,-80.8460822,BLT Steak,35.226289,-80.841601,Steakhouse
Uptown Charlotte,35.2272302,-80.8460822,Harvey B. Gantt Center for African-American Arts + Culture,35.22348028971368,-80.84820432701365,Art Gallery
Uptown Charlotte,35.2272302,-80.8460822,Wells Fargo History Museum,35.22443668794185,-80.84659791288493,History Museum
Uptown Charlotte,35.2272302,-80.8460822,Carolina Panthers Team Store,35.22568968826929,-80.85100954346781,Gift Shop
Uptown Charlotte,35.2272302,-80.8460822,Epicentre,35.225615402649694,-80.84198083366203,Shopping Mall
Uptown Charlotte,35.2272302,-80.8460822,Courtyard by Marriott Charlotte City Center,35.225625,-80.8450295,Hotel
Uptown Charlotte,35.2272302,-80.8460822,Chopt,35.22635269165039,-80.84500122070312,Salad Place
Uptown Charlotte,35.2272302,-80.8460822,The Square,35.22720670013183,-80.84306953733282,Plaza
Uptown Charlotte,35.2272302,-80.8460822,Essex Bar & Bistro,35.22672477615327,-80.84292370039695,Bistro
Uptown Charlotte,35.2272302,-80.8460822,The Green,35.2237321369629,-80.84674421679831,Park
Uptown Charlotte,35.2272302,-80.8460822,Ink N Ivy,35.2272238,-80.8463235,Lounge
Uptown Charlotte,35.2272302,-80.8460822,Fin & Fino,35.22454344750449,-80.84821191734584,Seafood Restaurant
Uptown Charlotte,35.2272302,-80.8460822,Discovery Place,35.22917975335418,-80.84081411361694,Science Museum
Uptown Charlotte,35.2272302,-80.8460822,Volume Salon,35.231835365926955,-80.8465615657366,Salon / Barbershop
Uptown Charlotte,35.2272302,-80.8460822,Chipotle Mexican Grill,35.22536753301664,-80.84618329816493,Mexican Restaurant
Uptown Charlotte,35.2272302,-80.8460822,Connolly's On Fifth,35.22780836610191,-80.841680702736,Irish Pub
Uptown Charlotte,35.2272302,-80.8460822,McCormick & Schmick's,35.226437348253974,-80.84455959498712,Seafood Restaurant
Uptown Charlotte,35.2272302,-80.8460822,Fleming's Prime Steakhouse & Wine Bar,35.22541782185265,-80.84204892822439,Steakhouse
Uptown Charlotte,35.2272302,-80.8460822,Bar Cocoa at The Ritz-Carlton,35.22624234549645,-80.84160402417183,Hotel Bar
Uptown Charlotte,35.2272302,-80.8460822,Booth Playhouse,35.227001085120676,-80.8412642147841,Theater
Uptown Charlotte,35.2272302,-80.8460822,Energy Cafe,35.226263680976686,-80.84282203421708,Café
Uptown Charlotte,35.2272302,-80.8460822,Bentley's Restaurant on 27,35.224955781863535,-80.84336439222669,French Restaurant
Uptown Charlotte,35.2272302,-80.8460822,Little Village Grill,35.23202294271822,-80.84876686048078,Greek Restaurant
Uptown Charlotte,35.2272302,-80.8460822,Rí Rá Irish Pub,35.22813441698387,-80.84158201144281,Irish Pub
Uptown Charlotte,35.2272302,-80.8460822,Chick-fil-A,35.2264279,-80.8432865,Fast Food Restaurant
Uptown Charlotte,35.2272302,-80.8460822,McGlohon Theatre,35.22921191726555,-80.83991387982292,Theater
Uptown Charlotte,35.2272302,-80.8460822,Crave Dessert Bar,35.23183474275296,-80.84545796974182,Lounge
Uptown Charlotte,35.2272302,-80.8460822,Hornets Fan Shop,35.22547829314297,-80.84033982339695,Souvenir Shop
Uptown Charlotte,35.2272302,-80.8460822,The Cellar,35.22924,-80.83971,Restaurant
Uptown Charlotte,35.2272302,-80.8460822,Sophia's Lounge,35.2284016,-80.8426896,Cocktail Bar
Uptown Charlotte,35.2272302,-80.8460822,Bank of America Stadium,35.22577930330123,-80.85285186767578,Football Stadium
Uptown Charlotte,35.2272302,-80.8460822,Mortimer's Cafe & Pub,35.22569262420476,-80.84242583962963,Pub
Uptown Charlotte,35.2272302,-80.8460822,Vida Vida,35.22597138305924,-80.84224395166336,Taco Place
Uptown Charlotte,35.2272302,-80.8460822,The Firebird (Disco Chicken),35.224621549740284,-80.84693986125227,Sculpture Garden
Uptown Charlotte,35.2272302,-80.8460822,Harris Teeter,35.23123079157049,-80.84395564078687,Supermarket
Uptown Charlotte,35.2272302,-80.8460822,204 North Kitchen & Cocktails,35.22789512014603,-80.84152325155526,American Restaurant
Uptown Charlotte,35.2272302,-80.8460822,Spectrum Center,35.225251962340224,-80.83926478657453,Basketball Stadium
Uptown Charlotte,35.2272302,-80.8460822,Springhill Suites Uptown Charlotte,35.2262887,-80.838981,Hotel
Uptown Charlotte,35.2272302,-80.8460822,Whole Foods Market,35.221300537717596,-80.84621079927176,Grocery Store
Uptown Charlotte,35.2272302,-80.8460822,World Of Beer,35.22572891802094,-80.84159510011392,Bar
Uptown Charlotte,35.2272302,-80.8460822,Starbucks,35.2248879,-80.84856589,Coffee Shop
Uptown Charlotte,35.2272302,-80.8460822,Duckworth's Grill & Taphouse,35.22924,-80.83971,Restaurant
Uptown Charlotte,35.2272302,-80.8460822,4th Ward Neighborhood Park,35.231321,-80.842796,Park
Uptown Charlotte,35.2272302,-80.8460822,The Wooden Vine,35.22860205830657,-80.84106564391736,Wine Bar
Uptown Charlotte,35.2272302,-80.8460822,Mert’s Heart & Soul Restaurant,35.2273178,-80.84013039999999,Southern / Soul Food Restaurant
Uptown Charlotte,35.2272302,-80.8460822,AC Hotel by Marriott Charlotte City Center,35.2253112,-80.8413738,Hotel
Uptown Charlotte,35.2272302,-80.8460822,Hyatt Place Charlotte Downtown,35.222613304498914,-80.84104079751114,Hotel
Uptown Charlotte,35.2272302,-80.8460822,Spirit Square,35.2290599573356,-80.8394225511211,Theater
Uptown Charlotte,35.2272302,-80.8460822,Levine Museum of the New South,35.228248717374086,-80.83870058064797,History Museum
Uptown Charlotte,35.2272302,-80.8460822,The Westin Charlotte,35.2221036,-80.8472698,Hotel
Uptown Charlotte,35.2272302,-80.8460822,Corkscrew,35.23097,-80.84518,Lounge
Uptown Charlotte,35.2272302,-80.8460822,Fahrenheit,35.222547,-80.8410225,New American Restaurant
Cherry,35.2110901,-80.83085870000002,Trader Joe's,35.21160846824355,-80.83546836626202,Grocery Store
Cherry,35.2110901,-80.83085870000002,Uncle Maddio's Pizza,35.211903,-80.833863,Pizza Place
Cherry,35.2110901,-80.83085870000002,Original Pancake House,35.21362234116471,-80.83243936897,Breakfast Spot
Cherry,35.2110901,-80.83085870000002,Little Sugar Creek Greenway,35.210849475244416,-80.83598132020855,Park
Cherry,35.2110901,-80.83085870000002,Mama Ricotta's,35.21008074477649,-80.83601152904187,Italian Restaurant
Cherry,35.2110901,-80.83085870000002,Chipotle Mexican Grill,35.2137710814608,-80.83344215055871,Mexican Restaurant
Cherry,35.2110901,-80.83085870000002,Viva Chicken Elizabeth Avenue,35.213406764762595,-80.82596589418151,Peruvian Restaurant
Cherry,35.2110901,-80.83085870000002,Tropical Smoothie Cafe,35.20968705000001,-80.83567722898522,Café
Cherry,35.2110901,-80.83085870000002,Customshop,35.213828341716166,-80.82654417866843,New American Restaurant
Cherry,35.2110901,-80.83085870000002,Earl's Grocery,35.213587716505,-80.82634279549526,Deli / Bodega
Cherry,35.2110901,-80.83085870000002,Taziki's Mediterranean Cafe,35.213637206472725,-80.83319630894283,Mediterranean Restaurant
Cherry,35.2110901,-80.83085870000002,88 China Bistro,35.21249851305771,-80.82749718439105,Chinese Restaurant
Cherry,35.2110901,-80.83085870000002,Dressler's Restaurant,35.21250075886736,-80.83596953811266,American Restaurant
Cherry,35.2110901,-80.83085870000002,Carpe Diem Restaurant & Caterers,35.21391793286555,-80.82652269220607,New American Restaurant
Cherry,35.2110901,-80.83085870000002,Nothing Bundt Cakes,35.20913150559977,-80.83546581745668,Bakery
Cherry,35.2110901,-80.83085870000002,Which Wich? Superior Sandwiches,35.21334275738497,-80.83474171162075,Sandwich Place
Cherry,35.2110901,-80.83085870000002,Target,35.214366246906664,-80.83426983589956,Big Box Store
Cherry,35.2110901,-80.83085870000002,Vivace Italian Restaurant,35.21205953317677,-80.83640204680589,Italian Restaurant
Cherry,35.2110901,-80.83085870000002,The Habit Burger Grill,35.21422,-80.83314,Burger Joint
Cherry,35.2110901,-80.83085870000002,Pisces Sushi Bar & Lounge,35.212349620011715,-80.83586507608526,Sushi Restaurant
Cherry,35.2110901,-80.83085870000002,Pizzeria Omaggio,35.21336027741951,-80.8348102149619,Pizza Place
Cherry,35.2110901,-80.83085870000002,Visulite Theatre,35.21354298339955,-80.82603274774183,Rock Club
Cherry,35.2110901,-80.83085870000002,Austin's Caribbean Cuisine,35.212016999999996,-80.833729,Caribbean Restaurant
Cherry,35.2110901,-80.83085870000002,Zoës Kitchen,35.21330444342771,-80.83517114893407,Mediterranean Restaurant
Cherry,35.2110901,-80.83085870000002,CorePower Yoga,35.2143994,-80.8333017,Yoga Studio
Cherry,35.2110901,-80.83085870000002,Modern Salon & Spa- Metropolitan,35.211769589781134,-80.83564277033204,Salon / Barbershop
Cherry,35.2110901,-80.83085870000002,Bojangles' Famous Chicken 'n Biscuits,35.213472,-80.829969,Fast Food Restaurant
Cherry,35.2110901,-80.83085870000002,The Melting Pot,35.2067557,-80.83544340000002,Fondue Restaurant
Cherry,35.2110901,-80.83085870000002,Devil’s Logic Brewing,35.213875,-80.829262,Brewery
Cherry,35.2110901,-80.83085870000002,Petco,35.214731,-80.835156,Pet Store
Cherry,35.2110901,-80.83085870000002,Biggs Camera,35.20755175673024,-80.83580196514733,Camera Store
Cherry,35.2110901,-80.83085870000002,Dale F. Halton Theater,35.21712447451331,-80.83140099117787,College Theater
Cherry,35.2110901,-80.83085870000002,Metropolitan,35.21359035317154,-80.83531094403729,Shopping Mall
Cherry,35.2110901,-80.83085870000002,Orangetheory Fitness,35.20943526204112,-80.835799530896,Gym / Fitness Center
Cherry,35.2110901,-80.83085870000002,1900 Mexican Grill & Tequila Bar,35.21421760414848,-80.82690858239687,Mexican Restaurant
Cherry,35.2110901,-80.83085870000002,Elizabeth Park,35.21709867874489,-80.83300783482028,Park
Cherry,35.2110901,-80.83085870000002,ABC Store #4,35.214302447024224,-80.83211576770843,Liquor Store
Cherry,35.2110901,-80.83085870000002,Clothes Mentor Charlotte,35.206919438913836,-80.83556573393153,Women's Store
Cherry,35.2110901,-80.83085870000002,Elizabeth Creamery,35.21405294919573,-80.82641568657324,Ice Cream Shop
Cherry,35.2110901,-80.83085870000002,Starbucks,35.215054,-80.83331,Coffee Shop
Cherry,35.2110901,-80.83085870000002,The Vitamin Shoppe,35.21358577959851,-80.83341141346314,Supplement Shop
Cherry,35.2110901,-80.83085870000002,T-Mobile,35.212066,-80.833669,Mobile Phone Shop
Cherry,35.2110901,-80.83085870000002,Hickory Tavern,35.212908723576,-80.83588297260741,American Restaurant
Cherry,35.2110901,-80.83085870000002,Gong Cha,35.209268,-80.835851,Bubble Tea Shop
Cherry,35.2110901,-80.83085870000002,Maharani Indian Cuisine,35.20684662427658,-80.83558483746312,Indian Restaurant
Cherry,35.2110901,-80.83085870000002,Subway,35.2121503,-80.8336676,Sandwich Place
Cherry,35.2110901,-80.83085870000002,Domino's Pizza,35.213762,-80.829311,Pizza Place
Cherry,35.2110901,-80.83085870000002,Baskin-Robbins,35.20872361026398,-80.83559358926712,Ice Cream Shop
Cherry,35.2110901,-80.83085870000002,Shiraz Grill,35.21575,-80.82848,Greek Restaurant
Cherry,35.2110901,-80.83085870000002,AT&T,35.209459,-80.835546,Mobile Phone Shop
Cherry,35.2110901,-80.83085870000002,Circle K,35.2139147,-80.8317465,Convenience Store
Cherry,35.2110901,-80.83085870000002,Mattress Firm,35.213769,-80.83345,Furniture / Home Store
Cherry,35.2110901,-80.83085870000002,Arby's,35.2126150923612,-80.8335938304935,Fast Food Restaurant
Cherry,35.2110901,-80.83085870000002,BJ's Wholesale Club,35.21447322245817,-80.83421439879855,Warehouse Store
Cherry,35.2110901,-80.83085870000002,Wok Express,35.2096930085509,-80.83603966744298,Chinese Restaurant
Cherry,35.2110901,-80.83085870000002,Papa John's Pizza,35.21234038518969,-80.82755939332844,Pizza Place
