Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Belair-Edison,39.3216614,-76.5737173,New York Fried Chicken,39.32232,-76.572337,Fried Chicken Joint
Belair-Parkside,39.3297931,-76.5665235,Herring Run Stream,39.32778958764569,-76.56666172408151,River
Belair-Parkside,39.3297931,-76.5665235,Sheldon's Liquor Lounge,39.32881,-76.564178,Lounge
Beverly Hills,39.3392737,-76.57024390000002,Maggie's Farm,39.33944458747611,-76.57243136509192,New American Restaurant
Beverly Hills,39.3392737,-76.57024390000002,The Red Canoe,39.33943404389466,-76.57270126887518,Bookstore
Beverly Hills,39.3392737,-76.57024390000002,Zeke's Coffee,39.33935999034379,-76.5722096353843,Coffee Shop
Beverly Hills,39.3392737,-76.57024390000002,Safeway,39.3396518,-76.5714371,Grocery Store
Beverly Hills,39.3392737,-76.57024390000002,Lauraville Tuesday Market,39.34014210673554,-76.57223206689565,Farmers Market
Beverly Hills,39.3392737,-76.57024390000002,Hamilton/Lauraville Farmers Market,39.34006870252262,-76.5722094925391,Farmers Market
Beverly Hills,39.3392737,-76.57024390000002,Lou's Liquors,39.341201,-76.571637,Liquor Store
Cedonia,39.3306314,-76.53292689999998,Garden Bar,39.33028030395508,-76.53076171875,Bar
Cedonia,39.3306314,-76.53292689999998,Jimmy D's,39.33075887375626,-76.53278862086697,Deli / Bodega
Christopher,39.362041,-76.5618277,Homeland Shipping Services,39.363279,-76.560986,Shipping Store
Four by Four,39.2825192,-76.60225200000002,Four Seasons Hotel Baltimore,39.28260263846714,-76.60211930516597,Hotel
Four by Four,39.2825192,-76.60225200000002,Charleston,39.2826358288645,-76.6001026669567,American Restaurant
Four by Four,39.2825192,-76.60225200000002,Lebanese Taverna,39.282660891016995,-76.60132784420743,Middle Eastern Restaurant
Four by Four,39.2825192,-76.60225200000002,Bygone,39.28276414332155,-76.60225605030354,American Restaurant
Four by Four,39.2825192,-76.60225200000002,Loch Bar,39.28243581616035,-76.60202418777388,Seafood Restaurant
Four by Four,39.2825192,-76.60225200000002,Haagen-Dazs,39.283298630071116,-76.60153859009556,Ice Cream Shop
Four by Four,39.2825192,-76.60225200000002,Maryland Athletic Club,39.28341141619894,-76.60136912453686,Gym
Four by Four,39.2825192,-76.60225200000002,Roy's,39.2835588,-76.6023681,Hawaiian Restaurant
Four by Four,39.2825192,-76.60225200000002,lululemon athletica,39.28334053064466,-76.6009891731631,Clothing Store
Four by Four,39.2825192,-76.60225200000002,Landmark Theatres,39.28345171188461,-76.60169101468173,Multiplex
Four by Four,39.2825192,-76.60225200000002,MAC Cosmetics,39.2833905295121,-76.60009055490364,Cosmetics Shop
Four by Four,39.2825192,-76.60225200000002,Under Armour Brand House,39.28235957302446,-76.60128284984383,Clothing Store
Four by Four,39.2825192,-76.60225200000002,Azumi,39.28285302140323,-76.60267534673612,Japanese Restaurant
Four by Four,39.2825192,-76.60225200000002,Fleming's Prime Steakhouse & Wine Bar,39.28323722182588,-76.60236012822028,Steakhouse
Four by Four,39.2825192,-76.60225200000002,Baltimore Marriott Waterfront,39.2835701,-76.6030005,Hotel
Four by Four,39.2825192,-76.60225200000002,Marriott Waterfront Concierge Lounge,39.28319328980534,-76.60294602671881,Hotel Bar
Four by Four,39.2825192,-76.60225200000002,The Inner Harbor Water Wheel (Mr. Trash Wheel),39.2833,-76.6036,River
Four by Four,39.2825192,-76.60225200000002,Taco Fiesta,39.28352046143353,-76.60015394139313,Mexican Restaurant
Four by Four,39.2825192,-76.60225200000002,LUSH Fresh Handmade Cosmetics,39.2831882,-76.5996844,Cosmetics Shop
Four by Four,39.2825192,-76.60225200000002,Bin 604,39.28397681928933,-76.60019452444322,Wine Shop
Four by Four,39.2825192,-76.60225200000002,Cinghiale,39.28242365051197,-76.6005227768101,Italian Restaurant
Four by Four,39.2825192,-76.60225200000002,South Moon Under,39.28320727921112,-76.60021543239057,Clothing Store
Four by Four,39.2825192,-76.60225200000002,Anthropologie,39.28301413996043,-76.60195317253897,Women's Store
Four by Four,39.2825192,-76.60225200000002,James Joyce Irish Pub,39.28382692796212,-76.60191730882157,Irish Pub
Four by Four,39.2825192,-76.60225200000002,J.Crew,39.2828275,-76.6016089,Clothing Store
Four by Four,39.2825192,-76.60225200000002,Ouzo Bay,39.28244298518773,-76.59936478927969,Greek Restaurant
Four by Four,39.2825192,-76.60225200000002,The Oceanaire Seafood Room,39.2830198236714,-76.60112410783768,Seafood Restaurant
Frankford,39.331107900000006,-76.54359769999998,Mount Everest Restaurant,39.330197999999996,-76.54315,Indian Restaurant
Frankford,39.331107900000006,-76.54359769999998,Sun Wah Chinese Carryout,39.33087358161864,-76.5435156375464,Chinese Restaurant
Frankford,39.331107900000006,-76.54359769999998,Zenith Dance Rhythms,39.330807,-76.5436348,Country Dance Club
Gardenville,39.3309404,-76.5610767,U-Haul Moving & Storage at Belair Rd,39.33251596239205,-76.56004435986108,Storage Facility
Gardenville,39.3309404,-76.5610767,Island Image Cafe,39.330504,-76.561778,Café
Gardenville,39.3309404,-76.5610767,MTA #15 Bus Stop-Belair n Moravia,39.330506,-76.562011,Bus Stop
Gardenville,39.3309404,-76.5610767,Just Off Broadway Theater,39.33070518891811,-76.56089359683762,Theater
Gardenville,39.3309404,-76.5610767,MTA Bus Stop- Overlea (#15),39.33291164270547,-76.56094439360848,Bus Stop
Gardenville,39.3309404,-76.5610767,A&D Presidential Cleaning LLC,39.331406,-76.558385,Home Service
Glenham-Belford,39.349394200000006,-76.5517132,Bath Doctor,39.350523,-76.549809,Furniture / Home Store
Hamilton,39.35649590000001,-76.5569101,7-Eleven,39.356663,-76.557164,Convenience Store
Hamilton,39.35649590000001,-76.5569101,East Perry Carry Out,39.35691874003586,-76.55775339382213,Breakfast Spot
Hamilton,39.35649590000001,-76.5569101,Serenity Wellness,39.35803193766571,-76.55640082528565,Spa
Hamilton,39.35649590000001,-76.5569101,The Shamrock Inn,39.35837415099358,-76.55655960132603,Bar
Harford-Echodale-Perring Parkway,39.3616138,-76.56905189999998,ShredYourDocs.com,39.36029128073843,-76.57061129808426,Mobile Phone Shop
Hillen,39.33994939999999,-76.590722,Sunny's Sub,39.34098143981113,-76.59174636601178,American Restaurant
Hillen,39.33994939999999,-76.590722,Domino's Pizza,39.34112548828125,-76.59041595458984,Pizza Place
Hillen,39.33994939999999,-76.590722,Mimi's Beauty Supply,39.34088273400621,-76.59091662791761,Cosmetics Shop
Hillen,39.33994939999999,-76.590722,Northwood Shopping Center,39.341588320850306,-76.58892055224216,Shopping Mall
Hollander Ridge,39.31589500000001,-76.53220429999998,Sweet Sin Gourmet Desserts,39.317162,-76.53196,Bakery
Loch Raven,39.3881624,-76.5696889,Chen's Kitchen,39.387480889954915,-76.56851174897074,Chinese Restaurant
Loch Raven,39.3881624,-76.5696889,Loch Raven Recreation Center,39.38706856229188,-76.5678577940172,Gym / Fitness Center
Mayfield,39.328406,-76.579165,Maryland State Boychoir Center For The Arts,39.327198599277644,-76.57873120004338,Concert Hall
Mayfield,39.328406,-76.579165,Hooper Field,39.3305013360528,-76.5782762080011,Baseball Field
Mayfield-Montebello,39.328406,-76.579165,Maryland State Boychoir Center For The Arts,39.327198599277644,-76.57873120004338,Concert Hall
Mayfield-Montebello,39.328406,-76.579165,Hooper Field,39.3305013360528,-76.5782762080011,Baseball Field
North Harford Road,39.3669694,-76.5387076,Hamilton baseball,39.365699768066406,-76.54029846191406,Baseball Field
North Harford Road,39.3669694,-76.5387076,Woodhome Recreation Center,39.36725359905982,-76.54024587099286,Recreation Center
Parkside,39.3266724,-76.56454529999998,Herring Run Stream,39.32778958764569,-76.56666172408151,River
Parkside,39.3266724,-76.56454529999998,Sheldon's Liquor Lounge,39.32881,-76.564178,Lounge
Perring-Loch,39.35201170000001,-76.5849436,MrQuickPick® Unlock My Car!,39.35282515728507,-76.58377289772034,Locksmith
Stonewood-Pentwood-Winston,39.3482407,-76.58926890000002,Morgan View Gym,39.3474547478725,-76.58994262594166,Gym
Stonewood-Pentwood-Winston,39.3482407,-76.58926890000002,Bear's Den,39.3477897644043,-76.5916976928711,Deli / Bodega
Waltherson,39.3435341,-76.5560481,Best Window Cleaning,39.344154,-76.55763689999999,Moving Target
Westfield,39.3595821,-76.5517132,Holiday House,39.3612700979328,-76.55339491407432,Bar
Westfield,39.3595821,-76.5517132,Goh's Kung Fu,39.360435485839844,-76.55401611328125,Martial Arts School
Westfield,39.3595821,-76.5517132,Goodies Pizza Wings & Subs,39.360552,-76.55396400000001,BBQ Joint
Westfield,39.3595821,-76.5517132,Scooperhero,39.357822999999996,-76.55298499999999,Pet Store
Wilson Heights,39.3345729,-76.5611052,U-Haul Moving & Storage at Belair Rd,39.33251596239205,-76.56004435986108,Storage Facility
Wilson Heights,39.3345729,-76.5611052,MTA Bus Stop- Overlea (#15),39.33291164270547,-76.56094439360848,Bus Stop
Bridgeview-Greenlawn,39.3014786,-76.65426640000003,James Mosher Baseball League,39.30110402528737,-76.65655334012085,Baseball Field
Easterwood,39.3080704,-76.6506567,Bus Stop,39.309452,-76.650188,Bus Stop
Easterwood,39.3080704,-76.6506567,JC Supermarket & Deli,39.30648920388159,-76.64984172679266,Convenience Store
Easterwood,39.3080704,-76.6506567,Corner store,39.30936403365856,-76.65260424710759,Breakfast Spot
Evergreen Lawn,39.2971002,-76.65498829999999,Yaus Chinese Food,39.297932106472,-76.65654770025857,Chinese Restaurant
Evergreen Lawn,39.2971002,-76.65498829999999,Raven Mart,39.298678,-76.653728,Convenience Store
Franklin Square,39.2899349,-76.6427152,Good Times Liquor & Bar,39.288574,-76.642542,Bar
Franklin Square,39.2899349,-76.6427152,Bill's place pizza,39.288574,-76.64160799999999,Pizza Place
Franklin Square,39.2899349,-76.6427152,Golden Unicorn,39.28841973718169,-76.64157298300198,Chinese Restaurant
Harlem Park,39.2972489,-76.6398272,TROUBLESHOOTERS,39.296282,-76.638765,Other Repair Shop
Harlem Park,39.2972489,-76.6398272,Harlem Park,39.29609806124684,-76.64137601852417,Park
Harlem Park,39.2972489,-76.6398272,Harlem Park Pl,39.29668377775955,-76.6400161880125,Playground
Harlem Park,39.2972489,-76.6398272,Java Corner,39.29914,-76.640273,Coffee Shop
Harlem Park,39.2972489,-76.6398272,Chop Suey,39.29531030445832,-76.64015720283604,Asian Restaurant
Heritage Crossing,39.2966251,-76.6289968,Perkins Spring Park,39.295948,-76.62894,Park
Lexington,39.2909427,-76.6513787,Roots,39.28999793673916,-76.65156625044355,Dive Bar
Lexington,39.2909427,-76.6513787,MARC-et Day West Baltimore Farmers Market,39.29276717206029,-76.652289532739,Farmers Market
Midtown-Edmondson,39.296043,-76.6513787,Soul Source,39.295068005060834,-76.65065406389543,Southern / Soul Food Restaurant
Midtown-Edmondson,39.296043,-76.6513787,Gentlemen Ten,39.2946468785331,-76.65164406942061,Bar
Midtown-Edmondson,39.296043,-76.6513787,New Johnson's Longe,39.294683,-76.65063,Bar
Midtown-Edmondson,39.296043,-76.6513787,PocoPico's,39.294638,-76.65255,American Restaurant
Midtown-Edmondson,39.296043,-76.6513787,Brown's Liquors,39.295091,-76.653403,Liquor Store
Mondawmin,39.3142264,-76.65426640000003,Douglass High School Track,39.31459743123539,-76.65186652816993,Track
Mosher,39.2973857,-76.66292899999998,Good Fortune Chinese Carryout,39.29694,-76.664896,Chinese Restaurant
Penn-North,39.3128825,-76.6427152,Friendly Carry Out,39.313357,-76.644678,American Restaurant
Poppleton,39.29147639999999,-76.6340511,Edgar Allan Poe House & Museum,39.2912896157063,-76.6331912629595,History Museum
Poppleton,39.29147639999999,-76.6340511,PopFarm,39.289317,-76.63429,Farm
Sandtown-Winchester,39.3041275,-76.6441591,Gerry's Goods Cafe,39.3055166848902,-76.6420512393951,Café
Union Square,39.286663,-76.6419932,Union Square,39.286831447945005,-76.64156913757324,Plaza
Union Square,39.286663,-76.6419932,H. L. Mencken House,39.287593,-76.641855,History Museum
Union Square,39.286663,-76.6419932,Golden Unicorn,39.28841973718169,-76.64157298300198,Chinese Restaurant
Union Square,39.286663,-76.6419932,Bill's place pizza,39.288574,-76.64160799999999,Pizza Place
Union Square,39.286663,-76.6419932,Good Times Liquor & Bar,39.288574,-76.642542,Bar
Upton,39.3016759,-76.6340511,Dollar General,39.303418,-76.634822,Discount Store
Upton,39.3016759,-76.6340511,Shake and Bake Family Fun Center,39.303093187876776,-76.63408873411541,Roller Rink
Upton,39.3016759,-76.6340511,Capital Lounge,39.30252036423648,-76.63330219101806,Bar
Upton,39.3016759,-76.6340511,The Bricks,39.301063,-76.63413100000001,Outdoors & Recreation
Bolton Hill,39.308315,-76.62538649999998,Park Cafe & Coffee Bar,39.30884668969712,-76.62551487948089,Café
Bolton Hill,39.308315,-76.62538649999998,On the Hill Cafe,39.30836694986029,-76.62390444308099,Coffee Shop
Bolton Hill,39.308315,-76.62538649999998,Subway,39.30985470176545,-76.62460304376509,Sandwich Place
Bolton Hill,39.308315,-76.62538649999998,F. Scott Fitzgerald Park,39.30855824202762,-76.62740883152641,Park
Bolton Hill,39.308315,-76.62538649999998,Park Avenue Pharmacy,39.308572,-76.625577,Pharmacy
Charles Center,39.2893911,-76.6156864,Kimpton Hotel Monaco Baltimore Inner Harbor,39.289793,-76.615647,Hotel
Charles Center,39.2893911,-76.6156864,Under Armour Performance Center,39.28912636166403,-76.61397305246449,Clothing Store
Charles Center,39.2893911,-76.6156864,Kommie Pig Food Truck,39.2907177098106,-76.61621628962487,BBQ Joint
Charles Center,39.2893911,-76.6156864,B&O American Brasserie,39.28994329019854,-76.6154712438584,New American Restaurant
Charles Center,39.2893911,-76.6156864,Miss Shirley's Food Truck,39.287552857470644,-76.61643067213198,Food Truck
Charles Center,39.2893911,-76.6156864,Halal Food Cart,39.29109472488584,-76.61395960981112,Food Truck
Charles Center,39.2893911,-76.6156864,PitaMore,39.28803675192464,-76.61362872106136,Mediterranean Restaurant
Charles Center,39.2893911,-76.6156864,Take Away Deli,39.290885442238356,-76.61400506614982,Deli / Bodega
Charles Center,39.2893911,-76.6156864,The Lobby Bar,39.28961353602748,-76.61643750145797,Hotel Bar
Charles Center,39.2893911,-76.6156864,Lord Baltimore Hotel,39.289786,-76.616134,Hotel
Charles Center,39.2893911,-76.6156864,Peet's Coffee and Tea,39.290278701117956,-76.61495801350712,Café
Charles Center,39.2893911,-76.6156864,Starbucks,39.28942207324887,-76.613827961824,Coffee Shop
Charles Center,39.2893911,-76.6156864,Java Joe's,39.28955604597263,-76.61476589007592,Café
Charles Center,39.2893911,-76.6156864,Peter's Pour House,39.28825257069916,-76.61324909998561,American Restaurant
Charles Center,39.2893911,-76.6156864,Residence Inn by Marriott Baltimore Downtown/ Inner Harbor,39.28866660046485,-76.61329865455627,Hotel
Charles Center,39.2893911,-76.6156864,Potbelly Sandwich Shop,39.2902382,-76.6148429,Sandwich Place
Charles Center,39.2893911,-76.6156864,Wells Fargo,39.2902302,-76.6136625,Bank
Charles Center,39.2893911,-76.6156864,The LB Bakery,39.289514745739346,-76.61626318581034,Bakery
Charles Center,39.2893911,-76.6156864,Planet Fitness,39.287144591303914,-76.61558318248751,Gym / Fitness Center
Charles Center,39.2893911,-76.6156864,M&T Bank,39.28830953835804,-76.61485433578491,Bank
Charles Center,39.2893911,-76.6156864,Dunkin',39.290088968482706,-76.61481731536387,Donut Shop
Charles Center,39.2893911,-76.6156864,French Kitchen,39.289476600650815,-76.61611473989055,French Restaurant
Charles Center,39.2893911,-76.6156864,Avis Car Rental,39.290153,-76.616814,Rental Car Location
Charles Center,39.2893911,-76.6156864,Deltas Hotel By Marriott Baltimore Inner Harbor,39.2887132,-76.6148927,Hotel
Charles Center,39.2893911,-76.6156864,Supano's,39.288198753186016,-76.6133042089405,Italian Restaurant
Charles Center,39.2893911,-76.6156864,The Water Street Tavern & Key West Patio Bar,39.28815262388481,-76.61360148302958,Bar
Charles Center,39.2893911,-76.6156864,LB Sky Bar,39.2897370063219,-76.61600319806497,Hotel Bar
Charles Center,39.2893911,-76.6156864,Liberty Dog Park,39.28995159379544,-76.61785304546356,Dog Run
Charles Center,39.2893911,-76.6156864,Key West Island Bar,39.28797058101132,-76.61358980166997,Bar
Charles Center,39.2893911,-76.6156864,Pho Viêt,39.290866724371234,-76.61395384267905,Vietnamese Restaurant
Charles Center,39.2893911,-76.6156864,Charm City Circulator Orange Route - Hanover Street - #204,39.28769061657876,-76.61587779019625,Bus Stop
Cathedral Hill,39.2995956,-76.61717279999998,Dooby's,39.29886651228101,-76.61579433411949,Café
Cathedral Hill,39.2995956,-76.61717279999998,Baltimore School for the Arts,39.298510822801795,-76.61725738668093,High School
Cathedral Hill,39.2995956,-76.61717279999998,Cafe Fili,39.29931534847911,-76.61730855703354,Mediterranean Restaurant
Cathedral Hill,39.2995956,-76.61717279999998,Sugarvale,39.298668432359825,-76.6160709350143,Wine Bar
Cathedral Hill,39.2995956,-76.61717279999998,Marie Louise Bistro,39.29987394177794,-76.6159108008955,French Restaurant
Cathedral Hill,39.2995956,-76.61717279999998,Spirits of Mt Vernon,39.29964897743777,-76.61590797890469,Wine Bar
Cathedral Hill,39.2995956,-76.61717279999998,The Helmand,39.29902400052188,-76.61585711306424,Afghan Restaurant
Cathedral Hill,39.2995956,-76.61717279999998,Baby's on Fire,39.30152756763131,-76.61673480390694,Coffee Shop
Cathedral Hill,39.2995956,-76.61717279999998,City Cafe,39.30108998235566,-76.61734074354172,Lounge
Cathedral Hill,39.2995956,-76.61717279999998,Never on Sunday,39.299542,-76.615667,Greek Restaurant
Cathedral Hill,39.2995956,-76.61717279999998,The Bun Shop,39.300658448721016,-76.61948806901864,Bakery
Cathedral Hill,39.2995956,-76.61717279999998,Eubie Blake National Jazz Institute And Cultural Center,39.29959637756999,-76.6199390776102,History Museum
Cathedral Hill,39.2995956,-76.61717279999998,Khun Nine Thai,39.299004859199854,-76.61583964848012,Thai Restaurant
Cathedral Hill,39.2995956,-76.61717279999998,Nepal House Restaurant and Bar,39.3003847005268,-76.61616325378418,Indian Restaurant
Cathedral Hill,39.2995956,-76.61717279999998,Zena's Day Spa,39.301565854977234,-76.61609060873649,Spa
Cathedral Hill,39.2995956,-76.61717279999998,Minato Japanese Restaurant,39.30157894555573,-76.61588899101417,Sushi Restaurant
Cathedral Hill,39.2995956,-76.61717279999998,Ooh So Sweet Cupcakes,39.301442,-76.617449,Cupcake Shop
Cathedral Hill,39.2995956,-76.61717279999998,Akbar Restaurant,39.29937582906025,-76.61572974188755,Indian Restaurant
Cathedral Hill,39.2995956,-76.61717279999998,The Drinkery,39.300450121644396,-76.61875095184061,Gay Bar
Cathedral Hill,39.2995956,-76.61717279999998,CVS pharmacy,39.30086998348326,-76.61617001175146,Pharmacy
Cathedral Hill,39.2995956,-76.61717279999998,MV Fitness - Baltimore Gyms,39.301636269300225,-76.61614905165456,Gym
Cathedral Hill,39.2995956,-76.61717279999998,Mount Vernon Stable & Saloon,39.30007854858367,-76.61576956939929,American Restaurant
Cathedral Hill,39.2995956,-76.61717279999998,Kumari Restaurant and Bar,39.30011897144231,-76.61577409566567,Indian Restaurant
Cathedral Hill,39.2995956,-76.61717279999998,Eddie's Market of Mt.Vernon,39.30090202226086,-76.61669084329597,Grocery Store
Cathedral Hill,39.2995956,-76.61717279999998,Plaza Art Supply,39.30124486547995,-76.61751674319014,Arts & Crafts Store
Cathedral Hill,39.2995956,-76.61717279999998,Jay's on Read,39.30055747136773,-76.61916063738626,Lounge
Cathedral Hill,39.2995956,-76.61717279999998,Grand Central,39.30110317918568,-76.61581921086396,Gay Bar
Cathedral Hill,39.2995956,-76.61717279999998,Mt. Vernon Supermart,39.299199851265605,-76.61574858099925,Convenience Store
Cathedral Hill,39.2995956,-76.61717279999998,Subway,39.29946616821653,-76.61549206994056,Sandwich Place
Cathedral Hill,39.2995956,-76.61717279999998,The Biltmore Suites Hotel,39.29831533208402,-76.61894380571647,Hotel
Cathedral Hill,39.2995956,-76.61717279999998,Da Vinci's Market & Bistro,39.300309000000006,-76.618383,Sandwich Place
Cathedral Hill,39.2995956,-76.61717279999998,Bottle Of Bread,39.300497,-76.619277,Thrift / Vintage Store
Cathedral Hill,39.2995956,-76.61717279999998,"Knits, Soy and Metal",39.300497,-76.619277,Furniture / Home Store
Bromo Arts District,39.2949427,-76.6198127,Ceremony Coffee Roasters,39.29567039916336,-76.61857125098258,Coffee Shop
Bromo Arts District,39.2949427,-76.6198127,Mt. Vernon Marketplace,39.295902943588516,-76.61882400512695,Food Court
Bromo Arts District,39.2949427,-76.6198127,Place Lounge,39.2948613469828,-76.62064584089055,Lounge
Bromo Arts District,39.2949427,-76.6198127,Trinacria Italian Cafe,39.296132653959646,-76.61824066513675,Italian Restaurant
Bromo Arts District,39.2949427,-76.6198127,Enoch Pratt Free Library - Central Library,39.29463132625578,-76.61735803347888,Library
Bromo Arts District,39.2949427,-76.6198127,The Local Oyster,39.29605876118396,-76.6185520937854,Seafood Restaurant
Bromo Arts District,39.2949427,-76.6198127,Mi And Yu Noodle Bar,39.29609511167598,-76.61862513955425,Noodle House
Bromo Arts District,39.2949427,-76.6198127,Maryland Historical Society Museum,39.297069657974745,-76.61910478156128,History Museum
Bromo Arts District,39.2949427,-76.6198127,Between 2 Buns,39.29606869389463,-76.61860560844049,Burger Joint
Bromo Arts District,39.2949427,-76.6198127,Brown Rice Korean Grill,39.2960337970896,-76.61852220369049,Korean Restaurant
Bromo Arts District,39.2949427,-76.6198127,cultured,39.296040942942895,-76.61852237454065,Restaurant
Bromo Arts District,39.2949427,-76.6198127,Select Lounge,39.29452870380825,-76.62223703251121,Lounge
Bromo Arts District,39.2949427,-76.6198127,Pinch Gourmet Chinese Dumplings,39.296022308130944,-76.61845814059454,Dumpling Restaurant
Bromo Arts District,39.2949427,-76.6198127,Massey's Pizza,39.293204701330666,-76.62114780205016,Pizza Place
Bromo Arts District,39.2949427,-76.6198127,The Big Bean Theory,39.295888,-76.61881899999999,Vegetarian / Vegan Restaurant
Bromo Arts District,39.2949427,-76.6198127,Jimmy's Carry Out,39.29497161179013,-76.62082740862527,Chinese Restaurant
Bromo Arts District,39.2949427,-76.6198127,Zhongshan Chinese Restaurant,39.29376558520429,-76.61821479280071,Chinese Restaurant
Bromo Arts District,39.2949427,-76.6198127,Cholitas Tacos,39.29604368503714,-76.61855318993527,Taco Place
Bromo Arts District,39.2949427,-76.6198127,Juniper,39.295925,-76.618774,Herbs & Spices Store
Bromo Arts District,39.2949427,-76.6198127,Fresh Monday's,39.29608630979234,-76.61856712322307,Juice Bar
Bromo Arts District,39.2949427,-76.6198127,edible favors,39.295941,-76.618572,Dessert Shop
Bromo Arts District,39.2949427,-76.6198127,Indibowl,39.296111,-76.618515,Indian Restaurant
Preston Gardens,39.29351339999999,-76.61392289999998,Sotto Sopra,39.29431356890874,-76.61537506983093,Italian Restaurant
Preston Gardens,39.29351339999999,-76.61392289999998,HomeSlyce Pizza Bar,39.29374601334872,-76.61552583242684,Pizza Place
Preston Gardens,39.29351339999999,-76.61392289999998,Cazbar,39.2930135,-76.6156155,Middle Eastern Restaurant
Preston Gardens,39.29351339999999,-76.61392289999998,Jack & Zach's,39.29349015538709,-76.61528347180268,Sandwich Place
Preston Gardens,39.29351339999999,-76.61392289999998,Streets Market And Cafe,39.2922700424199,-76.61562319173937,Deli / Bodega
Preston Gardens,39.29351339999999,-76.61392289999998,Mick O'Shea's Irish Pub,39.29346646770259,-76.61545341525793,Bar
Preston Gardens,39.29351339999999,-76.61392289999998,Collectors Corner,39.29419506089015,-76.61567846745366,Comic Shop
Preston Gardens,39.29351339999999,-76.61392289999998,Women's Industrial Exchange,39.293533318968784,-76.61541665747535,Non-Profit
Preston Gardens,39.29351339999999,-76.61392289999998,Maisy's,39.29278014846632,-76.61533413770934,American Restaurant
Preston Gardens,39.29351339999999,-76.61392289999998,Old St. Paul's Episcopal Church,39.292231464930076,-76.61500203624375,Church
Preston Gardens,39.29351339999999,-76.61392289999998,Tio Pepe Restaurante,39.2953072,-76.6149207,Spanish Restaurant
Preston Gardens,39.29351339999999,-76.61392289999998,Café Poupon,39.291763153297865,-76.61550505564416,Café
Preston Gardens,39.29351339999999,-76.61392289999998,Pop Physique,39.293745400968675,-76.61533485498418,Gym / Fitness Center
Preston Gardens,39.29351339999999,-76.61392289999998,David & Dad's,39.2936595835092,-76.61546030633123,Café
Preston Gardens,39.29351339999999,-76.61392289999998,Pope John Paul II Prayer Garden & Monument,39.295065782522514,-76.61559666981877,Garden
Preston Gardens,39.29351339999999,-76.61392289999998,Coffee Land,39.29183038372966,-76.61549304342063,Coffee Shop
Preston Gardens,39.29351339999999,-76.61392289999998,Urban Cellars,39.29191309728116,-76.61558090253148,Liquor Store
Preston Gardens,39.29351339999999,-76.61392289999998,Mekong Delta,39.292032,-76.61604,Vietnamese Restaurant
Downtown,39.292007,-76.6167212,Puerto 511,39.292417,-76.617126,Peruvian Restaurant
Downtown,39.292007,-76.6167212,Cazbar,39.2930135,-76.6156155,Middle Eastern Restaurant
Downtown,39.292007,-76.6167212,Jack & Zach's,39.29349015538709,-76.61528347180268,Sandwich Place
Downtown,39.292007,-76.6167212,Café Poupon,39.291763153297865,-76.61550505564416,Café
Downtown,39.292007,-76.6167212,HomeSlyce Pizza Bar,39.29374601334872,-76.61552583242684,Pizza Place
Downtown,39.292007,-76.6167212,Streets Market And Cafe,39.2922700424199,-76.61562319173937,Deli / Bodega
Downtown,39.292007,-76.6167212,Mick O'Shea's Irish Pub,39.29346646770259,-76.61545341525793,Bar
Downtown,39.292007,-76.6167212,Maisy's,39.29278014846632,-76.61533413770934,American Restaurant
Downtown,39.292007,-76.6167212,Women's Industrial Exchange,39.293533318968784,-76.61541665747535,Non-Profit
Downtown,39.292007,-76.6167212,Kommie Pig Food Truck,39.2907177098106,-76.61621628962487,BBQ Joint
Downtown,39.292007,-76.6167212,Old St. Paul's Episcopal Church,39.292231464930076,-76.61500203624375,Church
Downtown,39.292007,-76.6167212,Mekong Delta,39.292032,-76.61604,Vietnamese Restaurant
Downtown,39.292007,-76.6167212,Coffee Land,39.29183038372966,-76.61549304342063,Coffee Shop
Downtown,39.292007,-76.6167212,Urban Cellars,39.29191309728116,-76.61558090253148,Liquor Store
Downtown,39.292007,-76.6167212,Pop Physique,39.293745400968675,-76.61533485498418,Gym / Fitness Center
Downtown,39.292007,-76.6167212,Lumbini Restaurant,39.29324565508376,-76.61539814265606,Indian Restaurant
Downtown,39.292007,-76.6167212,David & Dad's,39.2936595835092,-76.61546030633123,Café
Downtown,39.292007,-76.6167212,Peet's Coffee and Tea,39.290278701117956,-76.61495801350712,Café
Downtown,39.292007,-76.6167212,Ban Thai Restaurant,39.29381504878975,-76.61548217406899,Thai Restaurant
Downtown,39.292007,-76.6167212,Subway,39.2927559808951,-76.61552389782605,Sandwich Place
Downtown,39.292007,-76.6167212,Avis Car Rental,39.290153,-76.616814,Rental Car Location
Downtown,39.292007,-76.6167212,Midnight Kings Hookah/Cigar Lounge,39.293083,-76.615612,Hookah Bar
Downtown,39.292007,-76.6167212,7-Eleven,39.292526,-76.615486,Convenience Store
Downtown,39.292007,-76.6167212,Starbucks,39.292194,-76.614212,Coffee Shop
Downtown,39.292007,-76.6167212,HI-Baltimore Hostel,39.29397751999785,-76.61668428687722,Hostel
Downtown,39.292007,-76.6167212,Liberty Dog Park,39.28995159379544,-76.61785304546356,Dog Run
Downtown,39.292007,-76.6167212,Zhongshan Chinese Restaurant,39.29376558520429,-76.61821479280071,Chinese Restaurant
Downtown,39.292007,-76.6167212,The Red Boat Fusion & Bar,39.293698,-76.615616,Vietnamese Restaurant
